50313600.00s | Verde | Pos: (-8.18e+11, 4.24e+11) | Vel: (-1.33e+04, 1.13e+04) | Acel: (4.02e-04, 3.52e-04)
50313600.00s | Azul | Pos: (-1.72e+11, 1.01e+12) | Vel: (-1.28e+05, -3.32e+03) | Acel: (2.37e-01, -7.72e-01)
50320800.00s | Vermelho | Pos: (-1.64e+11, 9.90e+11) | Vel: (6.07e+04, 3.09e+04) | Acel: (-1.44e-01, 3.66e-01)
50320800.00s | Verde | Pos: (-8.18e+11, 4.25e+11) | Vel: (-1.33e+04, 1.13e+04) | Acel: (4.02e-04, 3.52e-04)
50320800.00s | Azul | Pos: (-1.72e+11, 1.01e+12) | Vel: (-1.26e+05, -8.59e+03) | Acel: (2.87e-01, -7.33e-01)
50328000.00s | Vermelho | Pos: (-1.64e+11, 9.90e+11) | Vel: (5.95e+04, 3.33e+04) | Acel: (-1.65e-01, 3.44e-01)
50328000.00s | Verde | Pos: (-8.18e+11, 4.25e+11) | Vel: (-1.33e+04, 1.13e+04) | Acel: (4.02e-04, 3.52e-04)
50328000.00s | Azul | Pos: (-1.73e+11, 1.01e+12) | Vel: (-1.24e+05, -1.36e+04) | Acel: (3.29e-01, -6.89e-01)
50335200.00s | Vermelho | Pos: (-1.64e+11, 9.90e+11) | Vel: (5.82e+04, 3.56e+04) | Acel: (-1.83e-01, 3.21e-01)
50335200.00s | Verde | Pos: (-8.18e+11, 4.25e+11) | Vel: (-1.33e+04, 1.13e+04) | Acel: (4.02e-04, 3.52e-04)
50335200.00s | Azul | Pos: (-1.74e+11, 1.01e+12) | Vel: (-1.21e+05, -1.82e+04) | Acel: (3.65e-01, -6.43e-01)
50342400.00s | Vermelho | Pos: (-1.63e+11, 9.91e+11) | Vel: (5.68e+04, 3.78e+04) | Acel: (-1.97e-01, 2.97e-01)
50342400.00s | Verde | Pos: (-8.18e+11, 4.25e+11) | Vel: (-1.33e+04, 1.13e+04) | Acel: (4.02e-04, 3.52e-04)
50342400.00s | Azul | Pos: (-1.75e+11, 1.01e+12) | Vel: (-1.19e+05, -2.25e+04) | Acel: (3.93e-01, -5.95e-01)
50349600.00s | Vermelho | Pos: (-1.63e+11, 9.91e+11) | Vel: (5.53e+04, 3.97e+04) | Acel: (-2.08e-01, 2.73e-01)
50349600.00s | Verde | Pos: (-8.18e+11, 4.25e+11) | Vel: (-1.33e+04, 1.13e+04) | Acel: (4.01e-04, 3.52e-04)
50349600.00s | Azul | Pos: (-1.76e+11, 1.01e+12) | Vel: (-1.16e+05, -2.64e+04) | Acel: (4.15e-01, -5.46e-01)
50356800.00s | Vermelho | Pos: (-1.62e+11, 9.91e+11) | Vel: (5.37e+04, 4.15e+04) | Acel: (-2.15e-01, 2.49e-01)
50356800.00s | Verde | Pos: (-8.18e+11, 4.25e+11) | Vel: (-1.33e+04, 1.13e+04) | Acel: (4.01e-04, 3.52e-04)
50356800.00s | Azul | Pos: (-1.77e+11, 1.01e+12) | Vel: (-1.12e+05, -3.00e+04) | Acel: (4.30e-01, -4.98e-01)
50364000.00s | Vermelho | Pos: (-1.62e+11, 9.91e+11) | Vel: (5.21e+04, 4.32e+04) | Acel: (-2.21e-01, 2.26e-01)
50364000.00s | Verde | Pos: (-8.18e+11, 4.25e+11) | Vel: (-1.33e+04, 1.13e+04) | Acel: (4.01e-04, 3.52e-04)
50364000.00s | Azul | Pos: (-1.78e+11, 1.01e+12) | Vel: (-1.09e+05, -3.32e+04) | Acel: (4.41e-01, -4.52e-01)
50371200.00s | Vermelho | Pos: (-1.62e+11, 9.92e+11) | Vel: (5.05e+04, 4.46e+04) | Acel: (-2.23e-01, 2.03e-01)
50371200.00s | Verde | Pos: (-8.19e+11, 4.25e+11) | Vel: (-1.33e+04, 1.13e+04) | Acel: (4.01e-04, 3.52e-04)
50371200.00s | Azul | Pos: (-1.78e+11, 1.01e+12) | Vel: (-1.06e+05, -3.62e+04) | Acel: (4.46e-01, -4.07e-01)
50378400.00s | Vermelho | Pos: (-1.61e+11, 9.92e+11) | Vel: (4.89e+04, 4.59e+04) | Acel: (-2.24e-01, 1.82e-01)
50378400.00s | Verde | Pos: (-8.19e+11, 4.25e+11) | Vel: (-1.33e+04, 1.13e+04) | Acel: (4.01e-04, 3.52e-04)
50378400.00s | Azul | Pos: (-1.79e+11, 1.01e+12) | Vel: (-1.03e+05, -3.88e+04) | Acel: (4.48e-01, -3.65e-01)
50385600.00s | Vermelho | Pos: (-1.61e+11, 9.92e+11) | Vel: (4.73e+04, 4.71e+04) | Acel: (-2.23e-01, 1.63e-01)
50385600.00s | Verde | Pos: (-8.19e+11, 4.25e+11) | Vel: (-1.33e+04, 1.13e+04) | Acel: (4.01e-04, 3.52e-04)
50385600.00s | Azul | Pos: (-1.80e+11, 1.00e+12) | Vel: (-9.97e+04, -4.11e+04) | Acel: (4.46e-01, -3.26e-01)
50392800.00s | Vermelho | Pos: (-1.61e+11, 9.93e+11) | Vel: (4.57e+04, 4.82e+04) | Acel: (-2.21e-01, 1.45e-01)
50392800.00s | Verde | Pos: (-8.19e+11, 4.25e+11) | Vel: (-1.33e+04, 1.13e+04) | Acel: (4.01e-04, 3.52e-04)
50392800.00s | Azul | Pos: (-1.80e+11, 1.00e+12) | Vel: (-9.65e+04, -4.32e+04) | Acel: (4.41e-01, -2.90e-01)
50400000.00s | Vermelho | Pos: (-1.60e+11, 9.93e+11) | Vel: (4.42e+04, 4.91e+04) | Acel: (-2.17e-01, 1.28e-01)
50400000.00s | Verde | Pos: (-8.19e+11, 4.25e+11) | Vel: (-1.33e+04, 1.13e+04) | Acel: (4.01e-04, 3.52e-04)
50400000.00s | Azul | Pos: (-1.81e+11, 1.00e+12) | Vel: (-9.34e+04, -4.51e+04) | Acel: (4.34e-01, -2.56e-01)
50407200.00s | Vermelho | Pos: (-1.60e+11, 9.93e+11) | Vel: (4.26e+04, 4.99e+04) | Acel: (-2.13e-01, 1.12e-01)
50407200.00s | Verde | Pos: (-8.19e+11, 4.26e+11) | Vel: (-1.33e+04, 1.13e+04) | Acel: (4.01e-04, 3.51e-04)
50407200.00s | Azul | Pos: (-1.82e+11, 1.00e+12) | Vel: (-9.03e+04, -4.67e+04) | Acel: (4.25e-01, -2.25e-01)
50414400.00s | Vermelho | Pos: (-1.60e+11, 9.94e+11) | Vel: (4.11e+04, 5.06e+04) | Acel: (-2.08e-01, 9.82e-02)
50414400.00s | Verde | Pos: (-8.19e+11, 4.26e+11) | Vel: (-1.33e+04, 1.13e+04) | Acel: (4.01e-04, 3.51e-04)
50414400.00s | Azul | Pos: (-1.82e+11, 1.00e+12) | Vel: (-8.73e+04, -4.81e+04) | Acel: (4.15e-01, -1.97e-01)
50421600.00s | Vermelho | Pos: (-1.59e+11, 9.94e+11) | Vel: (3.97e+04, 5.12e+04) | Acel: (-2.03e-01, 8.54e-02)
50421600.00s | Verde | Pos: (-8.19e+11, 4.26e+11) | Vel: (-1.33e+04, 1.13e+04) | Acel: (4.01e-04, 3.51e-04)
50421600.00s | Azul | Pos: (-1.83e+11, 1.00e+12) | Vel: (-8.44e+04, -4.93e+04) | Acel: (4.04e-01, -1.71e-01)
50428800.00s | Vermelho | Pos: (-1.59e+11, 9.95e+11) | Vel: (3.83e+04, 5.17e+04) | Acel: (-1.97e-01, 7.37e-02)
50428800.00s | Verde | Pos: (-8.19e+11, 4.26e+11) | Vel: (-1.33e+04, 1.13e+04) | Acel: (4.01e-04, 3.51e-04)
50428800.00s | Azul | Pos: (-1.84e+11, 1.00e+12) | Vel: (-8.16e+04, -5.04e+04) | Acel: (3.93e-01, -1.48e-01)
50436000.00s | Vermelho | Pos: (-1.59e+11, 9.95e+11) | Vel: (3.69e+04, 5.22e+04) | Acel: (-1.91e-01, 6.32e-02)
50436000.00s | Verde | Pos: (-8.19e+11, 4.26e+11) | Vel: (-1.33e+04, 1.13e+04) | Acel: (4.00e-04, 3.51e-04)
50436000.00s | Azul | Pos: (-1.84e+11, 1.00e+12) | Vel: (-7.88e+04, -5.13e+04) | Acel: (3.81e-01, -1.27e-01)
50443200.00s | Vermelho | Pos: (-1.59e+11, 9.95e+11) | Vel: (3.55e+04, 5.26e+04) | Acel: (-1.85e-01, 5.38e-02)
50443200.00s | Verde | Pos: (-8.20e+11, 4.26e+11) | Vel: (-1.33e+04, 1.13e+04) | Acel: (4.00e-04, 3.51e-04)
50443200.00s | Azul | Pos: (-1.85e+11, 1.00e+12) | Vel: (-7.62e+04, -5.21e+04) | Acel: (3.69e-01, -1.08e-01)
50450400.00s | Vermelho | Pos: (-1.58e+11, 9.96e+11) | Vel: (3.43e+04, 5.29e+04) | Acel: (-1.79e-01, 4.52e-02)
50450400.00s | Verde | Pos: (-8.20e+11, 4.26e+11) | Vel: (-1.33e+04, 1.13e+04) | Acel: (4.00e-04, 3.51e-04)
50450400.00s | Azul | Pos: (-1.85e+11, 1.00e+12) | Vel: (-7.36e+04, -5.28e+04) | Acel: (3.57e-01, -9.10e-02)
50457600.00s | Vermelho | Pos: (-1.58e+11, 9.96e+11) | Vel: (3.30e+04, 5.32e+04) | Acel: (-1.72e-01, 3.75e-02)
50457600.00s | Verde | Pos: (-8.20e+11, 4.26e+11) | Vel: (-1.33e+04, 1.13e+04) | Acel: (4.00e-04, 3.51e-04)
50457600.00s | Azul | Pos: (-1.86e+11, 1.00e+12) | Vel: (-7.11e+04, -5.33e+04) | Acel: (3.44e-01, -7.56e-02)
50464800.00s | Vermelho | Pos: (-1.58e+11, 9.96e+11) | Vel: (3.18e+04, 5.34e+04) | Acel: (-1.66e-01, 3.06e-02)
50464800.00s | Verde | Pos: (-8.20e+11, 4.26e+11) | Vel: (-1.33e+04, 1.13e+04) | Acel: (4.00e-04, 3.51e-04)
50464800.00s | Azul | Pos: (-1.86e+11, 1.00e+12) | Vel: (-6.87e+04, -5.37e+04) | Acel: (3.32e-01, -6.17e-02)
50472000.00s | Vermelho | Pos: (-1.58e+11, 9.97e+11) | Vel: (3.07e+04, 5.36e+04) | Acel: (-1.61e-01, 2.44e-02)
50472000.00s | Verde | Pos: (-8.20e+11, 4.26e+11) | Vel: (-1.33e+04, 1.13e+04) | Acel: (4.00e-04, 3.51e-04)
50472000.00s | Azul | Pos: (-1.87e+11, 1.00e+12) | Vel: (-6.64e+04, -5.41e+04) | Acel: (3.21e-01, -4.93e-02)
50479200.00s | Vermelho | Pos: (-1.57e+11, 9.97e+11) | Vel: (2.96e+04, 5.37e+04) | Acel: (-1.55e-01, 1.88e-02)
50479200.00s | Verde | Pos: (-8.20e+11, 4.26e+11) | Vel: (-1.33e+04, 1.13e+04) | Acel: (4.00e-04, 3.51e-04)
50479200.00s | Azul | Pos: (-1.87e+11, 1.00e+12) | Vel: (-6.42e+04, -5.44e+04) | Acel: (3.09e-01, -3.82e-02)
50486400.00s | Vermelho | Pos: (-1.57e+11, 9.98e+11) | Vel: (2.85e+04, 5.38e+04) | Acel: (-1.49e-01, 1.38e-02)
50486400.00s | Verde | Pos: (-8.20e+11, 4.26e+11) | Vel: (-1.33e+04, 1.13e+04) | Acel: (4.00e-04, 3.51e-04)
50486400.00s | Azul | Pos: (-1.88e+11, 1.00e+12) | Vel: (-6.21e+04, -5.46e+04) | Acel: (2.98e-01, -2.82e-02)
50493600.00s | Vermelho | Pos: (-1.57e+11, 9.98e+11) | Vel: (2.74e+04, 5.39e+04) | Acel: (-1.44e-01, 9.33e-03)
50493600.00s | Verde | Pos: (-8.20e+11, 4.27e+11) | Vel: (-1.33e+04, 1.13e+04) | Acel: (4.00e-04, 3.51e-04)
50493600.00s | Azul | Pos: (-1.88e+11, 9.99e+11) | Vel: (-6.00e+04, -5.47e+04) | Acel: (2.87e-01, -1.92e-02)
50500800.00s | Vermelho | Pos: (-1.57e+11, 9.98e+11) | Vel: (2.64e+04, 5.39e+04) | Acel: (-1.39e-01, 5.31e-03)
50500800.00s | Verde | Pos: (-8.20e+11, 4.27e+11) | Vel: (-1.33e+04, 1.13e+04) | Acel: (4.00e-04, 3.51e-04)
50500800.00s | Azul | Pos: (-1.88e+11, 9.99e+11) | Vel: (-5.80e+04, -5.48e+04) | Acel: (2.77e-01, -1.11e-02)
50508000.00s | Vermelho | Pos: (-1.57e+11, 9.99e+11) | Vel: (2.55e+04, 5.39e+04) | Acel: (-1.34e-01, 1.70e-03)
50508000.00s | Verde | Pos: (-8.20e+11, 4.27e+11) | Vel: (-1.33e+04, 1.13e+04) | Acel: (4.00e-04, 3.51e-04)
50508000.00s | Azul | Pos: (-1.89e+11, 9.98e+11) | Vel: (-5.61e+04, -5.48e+04) | Acel: (2.67e-01, -3.93e-03)
50515200.00s | Vermelho | Pos: (-1.57e+11, 9.99e+11) | Vel: (2.45e+04, 5.39e+04) | Acel: (-1.29e-01, -1.53e-03)
50515200.00s | Verde | Pos: (-8.20e+11, 4.27e+11) | Vel: (-1.32e+04, 1.13e+04) | Acel: (4.00e-04, 3.50e-04)
50515200.00s | Azul | Pos: (-1.89e+11, 9.98e+11) | Vel: (-5.42e+04, -5.48e+04) | Acel: (2.57e-01, 2.53e-03)
50522400.00s | Vermelho | Pos: (-1.56e+11, 1.00e+12) | Vel: (2.37e+04, 5.39e+04) | Acel: (-1.24e-01, -4.42e-03)
50522400.00s | Verde | Pos: (-8.21e+11, 4.27e+11) | Vel: (-1.32e+04, 1.13e+04) | Acel: (4.00e-04, 3.50e-04)
50522400.00s | Azul | Pos: (-1.90e+11, 9.98e+11) | Vel: (-5.24e+04, -5.47e+04) | Acel: (2.48e-01, 8.31e-03)
50529600.00s | Vermelho | Pos: (-1.56e+11, 1.00e+12) | Vel: (2.28e+04, 5.38e+04) | Acel: (-1.20e-01, -7.01e-03)
50529600.00s | Verde | Pos: (-8.21e+11, 4.27e+11) | Vel: (-1.32e+04, 1.13e+04) | Acel: (4.00e-04, 3.50e-04)
50529600.00s | Azul | Pos: (-1.90e+11, 9.97e+11) | Vel: (-5.07e+04, -5.46e+04) | Acel: (2.39e-01, 1.35e-02)
50536800.00s | Vermelho | Pos: (-1.56e+11, 1.00e+12) | Vel: (2.20e+04, 5.38e+04) | Acel: (-1.16e-01, -9.33e-03)
50536800.00s | Verde | Pos: (-8.21e+11, 4.27e+11) | Vel: (-1.32e+04, 1.13e+04) | Acel: (4.00e-04, 3.50e-04)
50536800.00s | Azul | Pos: (-1.90e+11, 9.97e+11) | Vel: (-4.91e+04, -5.45e+04) | Acel: (2.31e-01, 1.81e-02)
50544000.00s | Vermelho | Pos: (-1.56e+11, 1.00e+12) | Vel: (2.12e+04, 5.37e+04) | Acel: (-1.12e-01, -1.14e-02)
50544000.00s | Verde | Pos: (-8.21e+11, 4.27e+11) | Vel: (-1.32e+04, 1.13e+04) | Acel: (3.99e-04, 3.50e-04)
50544000.00s | Azul | Pos: (-1.91e+11, 9.96e+11) | Vel: (-4.75e+04, -5.44e+04) | Acel: (2.23e-01, 2.23e-02)
50551200.00s | Vermelho | Pos: (-1.56e+11, 1.00e+12) | Vel: (2.04e+04, 5.36e+04) | Acel: (-1.08e-01, -1.33e-02)
50551200.00s | Verde | Pos: (-8.21e+11, 4.27e+11) | Vel: (-1.32e+04, 1.13e+04) | Acel: (3.99e-04, 3.50e-04)
50551200.00s | Azul | Pos: (-1.91e+11, 9.96e+11) | Vel: (-4.59e+04, -5.42e+04) | Acel: (2.15e-01, 2.60e-02)
50558400.00s | Vermelho | Pos: (-1.56e+11, 1.00e+12) | Vel: (1.96e+04, 5.35e+04) | Acel: (-1.04e-01, -1.49e-02)
50558400.00s | Verde | Pos: (-8.21e+11, 4.27e+11) | Vel: (-1.32e+04, 1.13e+04) | Acel: (3.99e-04, 3.50e-04)
50558400.00s | Azul | Pos: (-1.91e+11, 9.96e+11) | Vel: (-4.44e+04, -5.40e+04) | Acel: (2.07e-01, 2.93e-02)
50565600.00s | Vermelho | Pos: (-1.55e+11, 1.00e+12) | Vel: (1.89e+04, 5.34e+04) | Acel: (-1.00e-01, -1.64e-02)
50565600.00s | Verde | Pos: (-8.21e+11, 4.27e+11) | Vel: (-1.32e+04, 1.13e+04) | Acel: (3.99e-04, 3.50e-04)
50565600.00s | Azul | Pos: (-1.92e+11, 9.95e+11) | Vel: (-4.30e+04, -5.37e+04) | Acel: (2.00e-01, 3.23e-02)
50572800.00s | Vermelho | Pos: (-1.55e+11, 1.00e+12) | Vel: (1.82e+04, 5.32e+04) | Acel: (-9.71e-02, -1.77e-02)
50572800.00s | Verde | Pos: (-8.21e+11, 4.27e+11) | Vel: (-1.32e+04, 1.13e+04) | Acel: (3.99e-04, 3.50e-04)
50572800.00s | Azul | Pos: (-1.92e+11, 9.95e+11) | Vel: (-4.16e+04, -5.35e+04) | Acel: (1.94e-01, 3.49e-02)
50580000.00s | Vermelho | Pos: (-1.55e+11, 1.00e+12) | Vel: (1.75e+04, 5.31e+04) | Acel: (-9.38e-02, -1.89e-02)
50580000.00s | Verde | Pos: (-8.21e+11, 4.28e+11) | Vel: (-1.32e+04, 1.14e+04) | Acel: (3.99e-04, 3.50e-04)
50580000.00s | Azul | Pos: (-1.92e+11, 9.95e+11) | Vel: (-4.02e+04, -5.32e+04) | Acel: (1.87e-01, 3.73e-02)
50587200.00s | Vermelho | Pos: (-1.55e+11, 1.00e+12) | Vel: (1.69e+04, 5.29e+04) | Acel: (-9.07e-02, -1.99e-02)
50587200.00s | Verde | Pos: (-8.21e+11, 4.28e+11) | Vel: (-1.32e+04, 1.14e+04) | Acel: (3.99e-04, 3.50e-04)
50587200.00s | Azul | Pos: (-1.93e+11, 9.94e+11) | Vel: (-3.89e+04, -5.29e+04) | Acel: (1.81e-01, 3.93e-02)
50594400.00s | Vermelho | Pos: (-1.55e+11, 1.00e+12) | Vel: (1.62e+04, 5.28e+04) | Acel: (-8.78e-02, -2.09e-02)
50594400.00s | Verde | Pos: (-8.22e+11, 4.28e+11) | Vel: (-1.32e+04, 1.14e+04) | Acel: (3.99e-04, 3.50e-04)
50594400.00s | Azul | Pos: (-1.93e+11, 9.94e+11) | Vel: (-3.77e+04, -5.26e+04) | Acel: (1.75e-01, 4.12e-02)
50601600.00s | Vermelho | Pos: (-1.55e+11, 1.00e+12) | Vel: (1.56e+04, 5.26e+04) | Acel: (-8.49e-02, -2.17e-02)
50601600.00s | Verde | Pos: (-8.22e+11, 4.28e+11) | Vel: (-1.32e+04, 1.14e+04) | Acel: (3.99e-04, 3.50e-04)
50601600.00s | Azul | Pos: (-1.93e+11, 9.93e+11) | Vel: (-3.65e+04, -5.23e+04) | Acel: (1.69e-01, 4.29e-02)
50608800.00s | Vermelho | Pos: (-1.55e+11, 1.00e+12) | Vel: (1.50e+04, 5.25e+04) | Acel: (-8.22e-02, -2.24e-02)
50608800.00s | Verde | Pos: (-8.22e+11, 4.28e+11) | Vel: (-1.32e+04, 1.14e+04) | Acel: (3.99e-04, 3.50e-04)
50608800.00s | Azul | Pos: (-1.93e+11, 9.93e+11) | Vel: (-3.53e+04, -5.20e+04) | Acel: (1.64e-01, 4.43e-02)
50616000.00s | Vermelho | Pos: (-1.55e+11, 1.00e+12) | Vel: (1.45e+04, 5.23e+04) | Acel: (-7.97e-02, -2.31e-02)
50616000.00s | Verde | Pos: (-8.22e+11, 4.28e+11) | Vel: (-1.32e+04, 1.14e+04) | Acel: (3.99e-04, 3.50e-04)
50616000.00s | Azul | Pos: (-1.94e+11, 9.93e+11) | Vel: (-3.41e+04, -5.17e+04) | Acel: (1.59e-01, 4.56e-02)
50623200.00s | Vermelho | Pos: (-1.55e+11, 1.00e+12) | Vel: (1.39e+04, 5.21e+04) | Acel: (-7.72e-02, -2.36e-02)
50623200.00s | Verde | Pos: (-8.22e+11, 4.28e+11) | Vel: (-1.32e+04, 1.14e+04) | Acel: (3.99e-04, 3.50e-04)
50623200.00s | Azul | Pos: (-1.94e+11, 9.92e+11) | Vel: (-3.30e+04, -5.13e+04) | Acel: (1.54e-01, 4.67e-02)
50630400.00s | Vermelho | Pos: (-1.54e+11, 1.01e+12) | Vel: (1.34e+04, 5.20e+04) | Acel: (-7.48e-02, -2.41e-02)
50630400.00s | Verde | Pos: (-8.22e+11, 4.28e+11) | Vel: (-1.32e+04, 1.14e+04) | Acel: (3.99e-04, 3.49e-04)
50630400.00s | Azul | Pos: (-1.94e+11, 9.92e+11) | Vel: (-3.19e+04, -5.10e+04) | Acel: (1.49e-01, 4.77e-02)
50637600.00s | Vermelho | Pos: (-1.54e+11, 1.01e+12) | Vel: (1.29e+04, 5.18e+04) | Acel: (-7.25e-02, -2.46e-02)
50637600.00s | Verde | Pos: (-8.22e+11, 4.28e+11) | Vel: (-1.32e+04, 1.14e+04) | Acel: (3.99e-04, 3.49e-04)
50637600.00s | Azul | Pos: (-1.94e+11, 9.92e+11) | Vel: (-3.09e+04, -5.06e+04) | Acel: (1.44e-01, 4.86e-02)
50644800.00s | Vermelho | Pos: (-1.54e+11, 1.01e+12) | Vel: (1.23e+04, 5.16e+04) | Acel: (-7.04e-02, -2.49e-02)
50644800.00s | Verde | Pos: (-8.22e+11, 4.28e+11) | Vel: (-1.32e+04, 1.14e+04) | Acel: (3.99e-04, 3.49e-04)
50644800.00s | Azul | Pos: (-1.94e+11, 9.91e+11) | Vel: (-2.99e+04, -5.03e+04) | Acel: (1.40e-01, 4.94e-02)
50652000.00s | Vermelho | Pos: (-1.54e+11, 1.01e+12) | Vel: (1.19e+04, 5.14e+04) | Acel: (-6.83e-02, -2.53e-02)
50652000.00s | Verde | Pos: (-8.22e+11, 4.28e+11) | Vel: (-1.32e+04, 1.14e+04) | Acel: (3.99e-04, 3.49e-04)
50652000.00s | Azul | Pos: (-1.95e+11, 9.91e+11) | Vel: (-2.89e+04, -4.99e+04) | Acel: (1.36e-01, 5.00e-02)
50659200.00s | Vermelho | Pos: (-1.54e+11, 1.01e+12) | Vel: (1.14e+04, 5.12e+04) | Acel: (-6.63e-02, -2.55e-02)
50659200.00s | Verde | Pos: (-8.22e+11, 4.28e+11) | Vel: (-1.32e+04, 1.14e+04) | Acel: (3.99e-04, 3.49e-04)
50659200.00s | Azul | Pos: (-1.95e+11, 9.90e+11) | Vel: (-2.80e+04, -4.96e+04) | Acel: (1.32e-01, 5.06e-02)
50666400.00s | Vermelho | Pos: (-1.54e+11, 1.01e+12) | Vel: (1.09e+04, 5.11e+04) | Acel: (-6.44e-02, -2.58e-02)
50666400.00s | Verde | Pos: (-8.22e+11, 4.28e+11) | Vel: (-1.32e+04, 1.14e+04) | Acel: (3.99e-04, 3.49e-04)
50666400.00s | Azul | Pos: (-1.95e+11, 9.90e+11) | Vel: (-2.70e+04, -4.92e+04) | Acel: (1.28e-01, 5.10e-02)
50673600.00s | Vermelho | Pos: (-1.54e+11, 1.01e+12) | Vel: (1.05e+04, 5.09e+04) | Acel: (-6.26e-02, -2.60e-02)
50673600.00s | Verde | Pos: (-8.23e+11, 4.29e+11) | Vel: (-1.32e+04, 1.14e+04) | Acel: (3.98e-04, 3.49e-04)
50673600.00s | Azul | Pos: (-1.95e+11, 9.90e+11) | Vel: (-2.61e+04, -4.88e+04) | Acel: (1.25e-01, 5.14e-02)
50680800.00s | Vermelho | Pos: (-1.54e+11, 1.01e+12) | Vel: (1.00e+04, 5.07e+04) | Acel: (-6.08e-02, -2.61e-02)
50680800.00s | Verde | Pos: (-8.23e+11, 4.29e+11) | Vel: (-1.32e+04, 1.14e+04) | Acel: (3.98e-04, 3.49e-04)
50680800.00s | Azul | Pos: (-1.95e+11, 9.89e+11) | Vel: (-2.53e+04, -4.85e+04) | Acel: (1.21e-01, 5.18e-02)
50688000.00s | Vermelho | Pos: (-1.54e+11, 1.01e+12) | Vel: (9.60e+03, 5.05e+04) | Acel: (-5.91e-02, -2.63e-02)
50688000.00s | Verde | Pos: (-8.23e+11, 4.29e+11) | Vel: (-1.32e+04, 1.14e+04) | Acel: (3.98e-04, 3.49e-04)
50688000.00s | Azul | Pos: (-1.96e+11, 9.89e+11) | Vel: (-2.44e+04, -4.81e+04) | Acel: (1.18e-01, 5.20e-02)
50695200.00s | Vermelho | Pos: (-1.54e+11, 1.01e+12) | Vel: (9.19e+03, 5.03e+04) | Acel: (-5.75e-02, -2.64e-02)
50695200.00s | Verde | Pos: (-8.23e+11, 4.29e+11) | Vel: (-1.32e+04, 1.14e+04) | Acel: (3.98e-04, 3.49e-04)
50695200.00s | Azul | Pos: (-1.96e+11, 9.89e+11) | Vel: (-2.36e+04, -4.77e+04) | Acel: (1.14e-01, 5.22e-02)
50702400.00s | Vermelho | Pos: (-1.54e+11, 1.01e+12) | Vel: (8.78e+03, 5.01e+04) | Acel: (-5.59e-02, -2.65e-02)
50702400.00s | Verde | Pos: (-8.23e+11, 4.29e+11) | Vel: (-1.32e+04, 1.14e+04) | Acel: (3.98e-04, 3.49e-04)
50702400.00s | Azul | Pos: (-1.96e+11, 9.88e+11) | Vel: (-2.28e+04, -4.73e+04) | Acel: (1.11e-01, 5.24e-02)
50709600.00s | Vermelho | Pos: (-1.54e+11, 1.01e+12) | Vel: (8.39e+03, 4.99e+04) | Acel: (-5.44e-02, -2.65e-02)
50709600.00s | Verde | Pos: (-8.23e+11, 4.29e+11) | Vel: (-1.32e+04, 1.14e+04) | Acel: (3.98e-04, 3.49e-04)
50709600.00s | Azul | Pos: (-1.96e+11, 9.88e+11) | Vel: (-2.20e+04, -4.69e+04) | Acel: (1.08e-01, 5.25e-02)
50716800.00s | Vermelho | Pos: (-1.54e+11, 1.01e+12) | Vel: (8.01e+03, 4.97e+04) | Acel: (-5.30e-02, -2.66e-02)
50716800.00s | Verde | Pos: (-8.23e+11, 4.29e+11) | Vel: (-1.32e+04, 1.14e+04) | Acel: (3.98e-04, 3.49e-04)
50716800.00s | Azul | Pos: (-1.96e+11, 9.88e+11) | Vel: (-2.13e+04, -4.66e+04) | Acel: (1.05e-01, 5.26e-02)
50724000.00s | Vermelho | Pos: (-1.53e+11, 1.01e+12) | Vel: (7.64e+03, 4.95e+04) | Acel: (-5.16e-02, -2.66e-02)
50724000.00s | Verde | Pos: (-8.23e+11, 4.29e+11) | Vel: (-1.32e+04, 1.14e+04) | Acel: (3.98e-04, 3.49e-04)
50724000.00s | Azul | Pos: (-1.96e+11, 9.87e+11) | Vel: (-2.05e+04, -4.62e+04) | Acel: (1.03e-01, 5.26e-02)
50731200.00s | Vermelho | Pos: (-1.53e+11, 1.01e+12) | Vel: (7.28e+03, 4.94e+04) | Acel: (-5.03e-02, -2.66e-02)
50731200.00s | Verde | Pos: (-8.23e+11, 4.29e+11) | Vel: (-1.32e+04, 1.14e+04) | Acel: (3.98e-04, 3.49e-04)
50731200.00s | Azul | Pos: (-1.97e+11, 9.87e+11) | Vel: (-1.98e+04, -4.58e+04) | Acel: (1.00e-01, 5.26e-02)
50738400.00s | Vermelho | Pos: (-1.53e+11, 1.01e+12) | Vel: (6.92e+03, 4.92e+04) | Acel: (-4.90e-02, -2.66e-02)
50738400.00s | Verde | Pos: (-8.23e+11, 4.29e+11) | Vel: (-1.32e+04, 1.14e+04) | Acel: (3.98e-04, 3.48e-04)
50738400.00s | Azul | Pos: (-1.97e+11, 9.87e+11) | Vel: (-1.91e+04, -4.54e+04) | Acel: (9.74e-02, 5.26e-02)
50745600.00s | Vermelho | Pos: (-1.53e+11, 1.01e+12) | Vel: (6.58e+03, 4.90e+04) | Acel: (-4.78e-02, -2.65e-02)
50745600.00s | Verde | Pos: (-8.24e+11, 4.29e+11) | Vel: (-1.32e+04, 1.14e+04) | Acel: (3.98e-04, 3.48e-04)
50745600.00s | Azul | Pos: (-1.97e+11, 9.86e+11) | Vel: (-1.84e+04, -4.51e+04) | Acel: (9.50e-02, 5.25e-02)
